city,lat,lng,population
Downers Grove,41.7949,-88.017,49057
Jales,-20.2689,-50.5458,48922
Libungan,7.25,124.5167,48768
Bedford,32.8464,-97.135,49049
Reedley,36.5987,-119.4473,49042
Dublin,40.1112,-83.1454,49037
Marana,32.4355,-111.1558,49030
Kiblawan,6.6167,125.2167,48897
Hamtic,10.7,121.9833,48592
Al Mayādīn,35.0208,40.4533,48922
Claveria,8.61,124.8947,48906
Huaquillas,-3.4803,-80.2317,47706
Martina Franca,40.7,17.3333,48786
São Gonçalo do Amarante,-3.6058,-38.9689,48869
Murray,40.6498,-111.8874,48917
Bornheim,50.7592,7.005,48326
Omitama,36.2394,140.3525,48555
Roswell,33.373,-104.5294,48889
Pascagoula,30.3665,-88.5507,48869
Martigues,43.4053,5.0475,48188
Waingapu,-9.6582,120.253,48828
Brandon,49.8483,-99.95,48859
Batajnica,44.9022,20.2814,48600
Bom Conselho,-9.17,-36.68,48767
Sanare,9.7822,-69.7931,48764
Tuckahoe,37.5878,-77.5858,48799
Poblacion,10.4667,123.9667,47898
El Jem,35.3,10.7167,48611
Dachau,48.2603,11.4342,47400
Suwa,36.0392,138.1142,48309
Ami,36.0308,140.215,48072
Jasdan,22.03,71.2,48483
Ladysmith,-28.5539,29.7825,47375
Kozlu,41.4333,31.75,48381
Minalin,14.9667,120.6833,47713
Alaminos,14.0635,121.2451,47859
Gronau,52.2125,7.0417,48072
Garmsār,35.2167,52.3333,48672
Settimo Torinese,45.1333,7.7667,47220
’Aïn Azel,35.8433,5.5219,48487
Wakema,16.6133,95.1829,48405
Port Macquarie,-31.4333,152.9,47973
Rimouski,48.45,-68.53,48664
St. Louis Park,44.9488,-93.3649,48662
Cuxhaven,53.8667,8.7,48356
Angol,-37.7988,-72.7086,48608
San Narciso,13.5677,122.5667,48461
Peñablanca,17.6333,121.7833,48584
Yarumal,6.9633,-75.4172,48556
Namtu,23.0837,97.4,48591
Rio Grande City,26.3808,-98.8215,48610
Maţāy,28.4167,30.7833,46903
Draper,40.4957,-111.8605,48587
Gavá,41.3072,2.0039,47057
Rumia,54.5667,18.4,47148
Dongshan,22.0628,112.8292,48229
Harderwijk,52.3506,5.6172,47581
Sibonga,10.0333,123.5667,48186
Corato,41.15,16.4,48262
Kołobrzeg,54.1667,15.5667,46716
Zutphen,52.14,6.195,47423
Sanmu,35.6028,140.4136,48196
Palm Springs,33.8017,-116.5382,48518
Beveren,51.2,4.25,48192
Kurganinsk,44.8833,40.6,48439
Alsdorf,50.8744,6.1615,47018
Straubing,48.8772,12.5758,47794
San Pedro Mixtepec,16,-97.1169,48336
Paducah,37.0711,-88.6436,48481
‘Akko,32.9261,35.0839,47675
Baião,-2.7908,-49.6719,48459
Findlay,41.0467,-83.6379,48469
Ishigaki,24.3333,124.15,48258
Dornbirn,47.4167,9.75,48067
Damāvand,35.7178,52.065,48380
Bel Air South,39.5051,-76.3197,48425
Bulungu,-4.5496,18.6,48344
Kyle,29.9937,-97.8859,48393
Tarnobrzeg,50.5833,21.6833,47816
Longtoushan Jiezi,27.1157,103.3817,48150
Děčín,50.7736,14.1961,47951
Durham,54.7761,-1.5733,48069
Xique-Xique,-10.8229,-42.7281,48316
Campi Bisenzio,43.8256,11.1333,46696
Santa Catarina Ixtahuacán,14.8,-91.3667,48097
Monroe,41.9154,-83.385,48317
Rio Grande da Serra,-23.7439,-46.3978,48302
Beypazarı,40.1703,31.9211,48274
Zhujiacun,26.3164,104.3893,48124
Lincoln,38.8759,-121.2916,48275
Pangkou,38.6457,115.9438,47139
Turda,46.5667,23.7833,47744
Ocoee,28.5787,-81.5338,48263
Brianka,48.5133,38.6431,47512
Burleson,32.517,-97.3343,48225
Mauriti,-7.3889,-38.7739,48168
Kita,13.0504,-9.4833,46435
Finike,36.3,30.15,48131
Donetsk,48.3369,39.9449,47770
Alta Gracia,-31.6667,-64.4333,48140
Shimotsuchō-kominami,34.1556,135.2092,47697
Farmers Branch,32.9272,-96.8804,48158
Paterno,37.5667,14.9,47827
Semara,26.7333,-11.6833,48149
East Lansing,42.748,-84.4835,48145
Uniontown,39.8994,-79.7244,48137
Yongping,37.0103,109.8243,47990
Kashira,54.8333,38.15,48016
Shelekhov,52.2,104.1,48098
Jeffersonville,38.3376,-85.7026,48126
Winder,33.9917,-83.7218,48125
Wauwatosa,43.0615,-88.0347,48118
Asturias,10.5679,123.7172,47857
Sison,16.1667,120.5167,47518
Presidente Dutra,-5.29,-44.49,48036
Vila Verde,41.65,-8.4333,47888
Ena,35.4494,137.4128,47999
Mengmeng,23.4718,99.8336,47966
Ridderkerk,51.8667,4.6,46241
Skierniewice,51.9528,20.1417,47837
Littleton,39.5915,-105.0188,48065
General Tinio,15.35,121.05,47865
Amulung,17.8387,121.7235,47860
Otradnyy,53.3667,51.35,47180
Aringay,16.3982,120.3555,47458
Soest,51.5711,8.1092,47460
Tonami,36.65,136.9667,47638
Conceição do Araguaia,-8.2578,-49.265,47991
Cumberland,39.6515,-78.7585,47980
Higashine,38.4314,140.3911,47747
Mapastepec,15.4198,-92.9492,47932
Monte Carmelo,-18.725,-47.4989,47931
San Francisco,16.8017,-89.9342,47919
Stade,53.6008,9.4764,47533
Diamantina,-18.2489,-43.6,47952
Mediaş,46.1639,24.3508,47204
Cedar Hill,32.581,-96.9591,47930
Santana do Ipanema,-9.3778,-37.245,47820
Carrollton,33.5817,-85.0837,47920
Impasugong,8.3,125,47859
Golpāyegān,33.4536,50.2883,47849
Charleville-Mézières,49.7719,4.7161,46428
Dīla,6.4104,38.31,47021
Rancho Santa Margarita,33.6318,-117.5989,47896
Jiquilisco,13.3167,-88.5833,47784
Pakenham,-38.0712,145.4878,46421
Lousada,41.2833,-8.2833,47387
Brive-la-Gaillarde,45.1583,1.5321,46916
Santa Ignacia,15.6167,120.4333,47538
Masinloc,15.5333,119.95,47719
Kuilsrivier,-34.0333,18.7,46686
Yecun,33.7663,110.1305,47575
Cornélio Procópio,-23.1808,-50.6469,47842
Atalaia,-9.5019,-36.0228,47744
Washington,39.747,-75.0724,47833
East Brunswick,40.4281,-74.4179,47819
Luwuk,-0.9396,122.79,47778
Bantacan,7.5333,126.1333,47726
Saint-Herblain,47.2122,-1.6497,46268
Tuba,16.3167,120.55,47648
Penco,-36.7333,-72.9833,47367
Herzogenrath,50.8667,6.1,46402
Ribeirão,-8.5139,-35.3778,47616
Caramoan,13.7707,123.8631,47605
Vyshniy Volochëk,57.5913,34.5645,46908
Saint-Priest,45.6972,4.9447,46207
Al Madrah Samā’il,23.3032,57.9782,47718
Al Majma‘ah,25.9039,45.3456,47743
Beavercreek,39.731,-84.0624,47741
João Pinheiro,-17.7442,-46.1739,47726
Dulag,10.9525,125.0317,47300
Niagara Falls,43.0921,-79.0147,47720
Hitachi-ota,36.5383,140.5311,47586
Snizhne,48.0167,38.7667,47259
Amahai,-3.3281,128.9405,47653
McLean,38.9436,-77.1943,47682
Ipiaú,-14.1369,-39.7339,47501
Rieti,42.4044,12.8567,47436
President Roxas,7.1544,125.0558,47575
‘Āmūdā,37.1042,40.93,47580
Isabel,10.9333,124.4333,46915
Dumingag,8.1667,123.35,47485
San Lorenzo,-28.12,-58.77,47626
Chaïdári,38.0167,23.65,45642
East Providence,41.8065,-71.3565,47618
Jitaicun,36.3533,115.3048,46974
Kafue,-15.78,28.18,47554
Kutno,52.2333,19.3667,47557
Livny,52.4253,37.6083,47221
Aznā,33.4539,49.455,47489
East Honolulu,21.2975,-157.7211,47540
Chesterfield,38.6588,-90.5804,47538
La Vega,2.0008,-76.7778,47417
Capão Bonito,-24.0058,-48.3494,47486
San Pedro,-33.6794,-59.6669,47452
San José Pinula,14.5446,-90.4083,47278
Ban Plai Bua Phatthana,13.9032,100.3989,46274
Santa Ana Chiautempan,19.3167,-98.1833,46776
Lohja,60.25,24.0667,47353
Qingyuan,24.5004,108.6667,47062
San Andrés de Sotavento,9.1453,-75.5086,47282
Sanski Most,44.7667,16.6667,47359
Chaparral,3.7236,-75.4847,47397
Bothell,47.7735,-122.2044,47415
Jobabo,20.9078,-77.2831,47350
Villa Constitución,-33.2333,-60.3333,47374
Andes,5.6556,-75.8803,47384
Saint-Malo,48.6481,-2.0075,46097
West Orange,40.7893,-74.2627,47359
Ouled Moussa,36.6831,3.3681,45770
Tangdukou,26.9949,111.2708,45617
Kingisepp,59.3667,28.6,47313
Talghar,43.3,77.2333,47301
Liulin,36.557,109.4731,46991
Fellbach,48.8086,9.2758,45671
Daxiang,22.3775,112.8008,46674
Yabrūd,33.9672,36.6572,47136
Blois,47.5939,1.3281,46086
Tomioka,36.26,138.89,46928
Glenview,42.0825,-87.8216,47308
Ban Bang Mae Nang,13.8815,100.3759,45974
Yehe,37.9416,114.5928,46333
Tursunzoda,38.5108,68.2303,46700
Ayapel,8.3125,-75.145,47247
Oberursel,50.2028,8.5769,46248
Mentor,41.6895,-81.3361,47262
Antalaha,-14.8833,50.2833,47224
Mabini,13.7167,120.9,46211
Puertollano,38.6833,-4.1167,47035
Landau,49.1994,8.1231,46677
Keller,32.9337,-97.2255,47213
Barras,-4.2469,-42.2958,47185
Zarzal,4.3942,-76.0703,47062
Douz,33.4572,9.0258,47182
Zarinsk,53.7,84.9167,46597
Huatan,24.0316,120.558,45907
Marhanets,47.648,34.6167,47141
Schwerte,51.4458,7.5653,46340
Poso,-1.3896,120.76,47110
Urrao,6.3156,-76.1342,47128
Tres Arroyos,-38.3667,-60.2667,47136
Aubagne,43.2908,5.5708,46268
Nysa,50.4738,17.3344,46841
Calimaya,19.1608,-99.6172,47033
Hà Tiên,10.3833,104.4833,47039
Neunkirchen,49.3448,7.1799,46469
Qiutouzhen,37.9841,114.6909,46291
Danville,40.1423,-87.6114,47059
Noboribetsu,42.4128,141.1067,46838
Guajará-Mirim,-10.7828,-65.3394,47048
Frosinone,41.6333,13.35,46063
Pio Duran,13.0333,123.45,46693
Spring Hill,35.7438,-86.9116,47042
Al Quşayr,34.5089,36.5797,46772
Norala,6.55,124.6667,46642
Roseville,42.5074,-82.9369,47018
Cubulco,15.1083,-90.6306,46909
Wangtan,39.2836,118.974,46645
Roldanillo,4.4136,-76.1547,46788
Filderstadt,48.6667,9.2167,45813
Siocon,7.7,122.1333,46907
Fastiv,50.0747,29.9181,45907
Nanzhuangzhen,23.721,102.8231,46696
Tocoa,15.6833,-86,46900
Yashan,22.4776,112.7289,46700
Valencia,8.2592,-76.1469,46897
Nakai,33.5756,133.6414,46567
Agrínio,38.6167,21.4,46899
Talisay,14.1,121.0167,45301
Lukavac,44.5333,18.5333,46731
San Pascual,13.1333,122.9833,46674
Dongzhuosu,38.0658,115.1232,45748
Dülmen,51.8308,7.2783,46590
Shimeo,33.5914,130.4797,46207
Rosario,8.3814,126.0015,46683
Fangguan,39.3237,115.9856,46090
Lubny,50.0186,32.9869,45786
Tamagawa,33.6317,130.7997,45946
San Francisco de los Romo,22.0833,-102.2667,46454
Pontevedra,11.4833,122.8333,46428
Berëzovskiy,55.6667,86.25,46215
Jablonec nad Nisou,50.7278,15.17,45317
Vercelli,45.3167,8.4167,46181
Mahayag,8.1333,123.3833,46516
Elmhurst,41.8973,-87.9432,46746
Carcassonne,43.21,2.35,46031
São Mateus do Sul,-25.8739,-50.3828,46705
Niquelândia,-14.4739,-48.46,46730
Hof,50.3167,11.9167,45930
Veldhoven,51.4197,5.3992,45337
Dauis,9.6167,123.85,45663
Medianeira,-25.295,-54.0939,46574
Cabreúva,-23.3075,-47.1331,46528
New Philadelphia,40.486,-81.4402,46698
Melle,52.2031,8.3361,46493
Santa Cruz do Rio Pardo,-22.8989,-49.6328,46633
Perinton,43.0781,-77.4283,46671
Terracina,41.2833,13.25,46323
Sandusky,41.4437,-82.7149,46655
Puerto Villarroel,-16.8667,-64.7831,46627
Jocotepec,20.1667,-103.2833,46521
Shimenzhai,40.0892,119.6019,46356
Eusébio,-3.89,-38.4508,46033
Hyvinkää,60.6306,24.8597,46463
El Dorado Hills,38.675,-121.049,46593
Cornwall,45.0275,-74.74,46589
Puerto Tejada,3.23,-76.4175,46166
Morrinhos,-17.7319,-49.1008,46548
Salina,38.8137,-97.6143,46550
Euclid,41.5904,-81.5188,46550
Gryazi,52.5,39.9333,46492
Kingman,35.217,-114.0105,46524
Augusto Correa,-1.0219,-46.645,46471
Sena Madureira,-9.0658,-68.6569,46511
Panay,11.55,122.8,46114
Fray Bartolomé de Las Casas,15.8456,-89.8658,46468
Carmen,9.8167,124.2,46306
Dendermonde,51.0167,4.1,45673
Sirinhaém,-8.5908,-35.1158,46361
Albuera,10.9186,124.6923,46332
Kilmarnock,55.6111,-4.4957,46450
Ayungon,9.8584,123.1468,46303
Berekum,7.4504,-2.59,46287
Tibigan,9.95,123.9667,45893
Châlons-en-Champagne,48.9575,4.365,44753
Río Tercero,-32.1768,-64.113,46421
Kurayoshi,35.43,133.8256,46269
Montecristi,-1.05,-80.6667,46312
Kasaoka,34.5072,133.5072,46080
Torzhok,57.0333,34.9667,45641
Zwijndrecht,51.824,4.6126,44454
Chichigalpa,12.5667,-87.0333,46185
Gotha,50.9489,10.7183,45733
Anshan,39.7119,118.9845,45804
Capannori,43.8756,10.5736,46072
Tingo María,-9.3015,-76.0361,46191
Dumarao,11.2667,122.6833,46157
Tallbīsah,34.8406,36.7308,45853
Jammalamadugu,14.85,78.38,46069
Lodi,45.3167,9.5,45252
Farmington,37.7821,-90.4288,46331
Ocampo,13.5594,123.3761,45934
Santiago Atitlán,14.6386,-91.2299,45982
Santo Antônio da Platina,-23.295,-50.0769,46251
Takashima,35.3528,136.0356,46246
Marino,41.7667,12.6667,44472
Bünde,52.2,8.6,45521
Weatherford,32.7536,-97.7723,46268
Middletown,41.5476,-72.6549,46258
Inabanga,10.0333,124.0667,45880
Mairinque,-23.5464,-47.1836,46015
Roseburg,43.2232,-123.3518,46228
Biloxi,30.4422,-88.9512,46212
Maragogipe,-12.7778,-38.9189,46106
Wittenberg,51.8671,12.6484,46008
Roskilde,55.65,12.0833,44285
Leavenworth,39.3239,-94.924,46192
Megion,61.0331,76.1097,46188
Salon-de-Provence,43.6406,5.0972,45528
Bājil,15.0583,43.285,46005
Manono,-7.2947,27.4545,46111
Xingji,38.4682,116.8918,44849
Hokota,36.1586,140.5164,45910
Pontal,-21.0225,-48.0372,45978
Aksay,47.2667,39.8667,46018
Fort Pierce,27.4256,-80.3431,46103
Shima,34.3283,136.8306,45834
Weinheim,49.5561,8.6697,45284
Livramento de Nossa Senhora,-13.6428,-41.8408,46035
Barotac Viejo,11.05,122.85,45808
Winter Garden,28.5421,-81.5966,46051
Mladá Boleslav,50.4125,14.9064,44506
Oro Valley,32.4208,-110.9768,46044
Ourém,39.65,-8.5833,45932
Santa Rosa del Sur,7.9633,-74.0533,46017
Erkrath,51.2239,6.9147,44384
Freeport City,26.52,-78.66,45945
Iranduba,-3.285,-60.1886,45984
Caiguantun,26.3363,105.9841,45580
Guaramirim,-26.4728,-49.0028,45797
Wao,7.6404,124.7257,45862
Morgan Hill,37.1326,-121.6417,45952
Ciudad Constitución,25.0322,-111.6703,45888
Haymana,39.4311,32.4956,45931
Potomac,39.0141,-77.1943,45940
Pinehurst,35.1922,-79.4684,45935
Chippenham,51.4585,-2.1158,45620
Changchong,26.3815,107.1839,45702
Rodgau,50.0256,8.8841,45202
Winchester,51.0632,-1.308,45184
Danville,36.5831,-79.4087,45890
Rockwall,32.9169,-96.4377,45888
Mata de São João,-12.53,-38.2989,45813
Pilar,11.4833,123,45287
Dracena,-21.4825,-51.5328,45847
Xisa,23.4372,104.6714,45518
Salvador,20.2094,-75.2231,45773
Stouffville,43.9667,-79.25,45837
Kariya,34.755,134.3903,45473
Dingle,11.05,122.6667,45335
Cascina,43.68,10.5003,45212
Pontes e Lacerda,-15.2258,-59.335,45774
Hokuto,41.8242,140.6528,45661
Katipunan,8.5134,123.2847,45577
Coachella,33.6905,-116.143,45743
Olhão,37.0278,-7.8389,45396
Baijie,26.047,106.7418,45576
Jones,16.5583,121.7,45666
Malinao,13.4,123.7,45301
Salcedo,19.383,-70.4167,45299
Remedios,22.4922,-79.5458,45621
São Bento,-2.6958,-44.8208,45604
New Washington,11.65,122.4333,45007
Rāmeswaram,9.28,79.3,44856
Albstadt,48.2119,9.0239,45327
Cuautepec de Hinojosa,20.15,-98.4333,45527
Wake Forest,35.9629,-78.5141,45629
Brühl,50.8333,6.9,44397
Alcamo,37.9667,12.9667,45273
Saint-Germain-en-Laye,48.8989,2.0938,44753
San Pedro Ayampuc,14.7785,-90.4525,44996
Odiongan,12.4,122,45367
Pearl City,21.4031,-157.9566,45605
Beaufort West,-32.35,22.5833,44737
Radā‘,14.4295,44.8341,45233
Aliwal North,-30.7,26.7,44436
Wallsend,54.991,-1.534,43826
Tangjia,20.8414,109.8489,44684
Goianira,-16.4958,-49.4258,45296
Cerquilho Velho,-23.165,-47.7436,45142
San Pelayo,8.9578,-75.8375,45396
Kamen’-na-Obi,53.7919,81.3486,44564
Tupelo,34.2692,-88.7318,45466
San Pedro Perulapán,13.7667,-89.0333,44730
Nongzhangjie,24.616,97.8818,45270
Carnot,4.9333,15.8667,45421
Châteauroux,46.8103,1.6911,43741
Uruará,-3.7178,-53.7369,45435
Shazhou,40.1376,94.6638,44870
Birāk,27.5333,14.2834,45421
Pinamar,-37.1,-56.85,45000
Georgina,44.3,-79.4333,45418
South Brunswick,40.384,-74.5256,45400
Guinayangan,13.9,122.45,45155
Alcira,39.15,-0.435,44938
West Seneca,42.8374,-78.7509,45344
Bingmei,25.7408,108.9023,45094
Svitlovodsk,49.0833,33.25,45312
Victoriaville,46.05,-71.9667,45309
Ruzayevka,54.0667,44.95,45248
Dębica,50.0515,21.4114,43924
Biella,45.5664,8.0533,44324
Actopan,19.5036,-96.6192,43388
Brejo Santo,-7.4928,-38.985,45193
Gloria,12.9167,121.4667,45073
Brejo da Madre de Deus,-8.1458,-36.3708,45180
Bunawan,8.1781,125.9935,45151
Attleboro,41.9311,-71.295,45237
Tank,32.2167,70.3833,44996
Seabra,-12.4189,-41.77,45202
Sogod,10.3833,124.9833,44986
Sugito,36.0256,139.7367,43755
Pine Bluff,34.2116,-92.0178,45204
Dimitrovgrad,42.0611,25.5933,45098
Wiener Neustadt,47.8167,16.25,44461
Marion,40.5933,-83.1237,45181
Afula,32.6078,35.2897,44930
Shangshan,23.4792,115.6918,44871
Hassi Messaoud,31.7,6.0667,45147
Beiwanglizhen,37.7604,114.6373,44112
Evesham,39.8605,-74.8947,45135
Liuquan,39.3658,116.3138,44765
Bruchsal,49.1333,8.6,44644
Yaopu,26.1708,105.848,44703
Middletown,40.179,-74.9059,45117
Grantham,52.918,-0.638,44580
Xinguara,-7.095,-49.9458,45086
Tres Valles,18.2367,-96.1369,44978
Rabinal,15.1083,-90.5,45000
Buenos Aires,9.1497,-83.3334,45000
Hilo,19.6886,-155.0864,45056
Kimry,56.8667,37.35,44743
Sète,43.4053,3.6975,43229
Shaḩḩāt,32.8167,21.85,45000
Barra de São Francisco,-18.755,-40.8908,44979
Shchūchīnsk,52.9333,70.2,45004
Parma,65.923,57.403,45000
Sidcup,51.4263,0.1024,43109
Senigallia,43.7131,13.2183,44616
Yatağan,37.3425,28.1393,44940
Kaufbeuren,47.88,10.6225,43893
Medemblik,52.7674,5.1037,44809
Pederneiras,-22.3517,-48.775,44910
Mount Pleasant,41.112,-73.8122,44970
Rasskazovo,52.6667,41.8833,43758
Currais Novos,-6.2608,-36.515,44905
Lapa,-25.77,-49.7158,44932
Nadym,65.5333,72.5167,44940
Marau,-28.4489,-52.2,44858
Dráma,41.1514,24.1392,44823
Vallenar,-28.57,-70.76,44895
Dunakeszi,47.6297,19.1381,43490
Pemangkat,1.1727,108.9808,44783
Volkhov,59.9167,32.35,44868
Houbu,36.437,112.9794,44360
Lufkin,31.3217,-94.7277,44867
Darcheh,32.6153,51.5556,43183
Zhovti Vody,48.35,33.5167,44766
Middleton,53.555,-2.187,42972
Falkensee,52.5583,13.0917,43838
Paraguaçu Paulista,-22.4197,-50.5797,44794
Bexhill,50.8424,0.4676,43478
Chusovoy,58.2833,57.8167,44779
Singhanakhon,7.2389,100.5506,44128
Oranienburg,52.7544,13.2369,44512
Jisr ash Shughūr,35.8,36.3167,44322
Manitowoc,44.0991,-87.6811,44770
Nidadavole,16.92,81.67,43809
Maitum,6.0333,124.4833,44595
Yaoquan,34.5851,105.7262,44372
Taketoyo,34.85,136.9167,43095
Lake Ridge,38.6843,-77.3059,44716
Selma,36.5715,-119.6143,44703
Manacor,39.57,3.2089,44527
Talagutong,6.2667,125.6667,44554
Ban Pet,16.4379,102.7645,44293
Strongsville,41.3128,-81.8313,44660
Louveira,-23.0864,-46.9506,43862
Seferhisar,38.1975,26.8388,44526
Arboletes,8.8511,-76.4272,44560
Garça,-22.2153,-49.6511,44532
União,-4.5858,-42.8639,44569
Vernon,50.267,-119.272,44600
Wallingford,41.4587,-72.8039,44596
Paraíba do Sul,-22.1619,-43.2928,44518
Kaarst,51.2278,6.6273,43433
Tiberias,32.7897,35.5247,44200
Lal-lo,18.2,121.6667,44506
Etten-Leur,51.5706,4.6356,43774
Vlissingen,51.45,3.5833,44417
Masuda,34.675,131.8428,44474
Les Sables-d’Olonne,46.4972,-1.7833,44017
Qingfengdian,38.6084,115.0568,43703
Changtoushang,19.3441,110.6096,44326
Webster,43.2294,-77.4454,44522
Abovyan,40.2739,44.6256,44400
Danville,37.8121,-121.9698,44510
Mamanguape,-6.8389,-35.1258,44369
Petatlán,17.5383,-101.2739,44485
Prostějov,49.4722,17.1106,43381
Kabasalan,7.7968,122.7627,44336
Bietigheim-Bissingen,48.9667,9.1333,43093
Bridgewater,40.5934,-74.6076,44467
Quincy,39.9335,-91.3799,44466
Memmingen,47.9878,10.1811,43837
San Juan y Martínez,22.2667,-83.8333,44344
Lancaster,39.7249,-82.6049,44447
Riverton,40.5177,-111.9635,44440
The Colony,33.0925,-96.8977,44438
Simojovel de Allende,17.15,-92.7167,44295
Neustadt am Rübenberge,52.5055,9.4636,44282
Bassano del Grappa,45.7686,11.7367,43481
São José de Mipibu,-6.075,-35.2378,44236
Upper Hutt,-41.1333,175.05,44300
Urbandale,41.639,-93.7813,44379
Narvacan,17.4175,120.4753,44006
Tuodian,24.6907,101.6382,44265
Alcala,15.8468,120.5218,43402
Lehrte,52.3725,9.9769,43999
Rheden,52,6.0167,43816
Volksrust,-27.3667,29.8833,43378
São Benedito,-4.0489,-40.865,44178
Plainfield,41.6206,-88.2252,44308
Monroe,40.3191,-74.4286,44306
Lombard,41.8742,-88.0157,44303
Prescott,34.585,-112.4475,44299
Balimbing,5.0728,119.8847,44184
Dikili,39.071,26.8902,44172
Korogwe,-5.1558,38.4503,44000
Krasnodon,48.3,39.7333,43683
Hanerik,37.2241,79.7964,43751
Xin’ansuo,23.3228,103.4354,43808
Zevenaar,51.9167,6.0833,43488
Eureka,40.7942,-124.1568,44236
Addanki,15.811,79.9738,43850
Panambi,-28.2928,-53.5019,44128
Igarapé,-20.07,-44.3019,43817
Tuy,14.0167,120.7333,43743
Catacamas,14.8,-85.9,44198
Hagi,34.4078,131.3989,44118
Malabang,7.5903,124.0703,43957
Kuybyshev,55.4503,78.3075,44170
Sayreville,40.4656,-74.3237,44173
Alghero,40.56,8.315,43964
Saint-Eustache,45.57,-73.9,44154
Lupao,15.8793,120.8983,43788
Otofuke,42.9942,143.1981,44049
Enfield,41.9839,-72.5548,44143
Altamonte Springs,28.6615,-81.3953,44143
Jinku,23.0505,112.515,43623
Yartsevo,55.0667,32.6833,44097
San Cristóbal Totonicapán,14.9197,-91.44,42937
Del Rio,29.3708,-100.88,44121
Voluntari,44.4925,26.1914,42944
Kaštel Stari,43.5483,16.3383,43349
Libona,8.3333,124.7333,43969
Pantanal,18.5103,-68.3694,43982
Comendador,18.876,-71.707,43894
Xinjun,28.7232,120.019,43793
Maştağa,40.5286,50.0103,43700
Kamen,51.5917,7.6653,42971
Naţanz,33.5,51.9,44000
Menghan,21.8526,100.9265,43965
Pinhal,-22.1908,-46.7408,43897
Zongolica,18.6642,-97.0011,43871
Tayug,16.0267,120.7478,43149
Bountiful,40.8722,-111.8647,43981
Jiaohe,38.0228,116.2845,43547
Himi,36.85,136.9833,43747
Claveria,12.9035,123.2457,43693
Gravina in Puglia,40.8206,16.4233,43816
Khutubi,44.1874,86.8946,43127
Desert Hot Springs,33.9551,-116.543,43914
Nabire,-3.3515,135.5134,43898
Peachtree Corners,33.967,-84.2319,43905
Montevista,7.7,125.9833,43706
Villeta,5.0128,-74.4731,43574
Mombaça,-5.7428,-39.6278,43858
Santa Rita do Sapucaí,-22.2519,-45.7028,43753
Buguias,16.7167,120.8333,43627
Haltom City,32.8176,-97.2707,43874
Nandazhang,38.1024,114.7658,42934
Castro,-24.7893,-50.0123,42091
Bāniyās,35.1822,35.9403,43151
’Aïn Arnat,36.1833,5.3167,43551
Veruela,8.0698,125.9554,43706
Ad Dir‘īyah,24.7333,46.5756,43269
Vinzons,14.1833,122.9,43485
Roseller Lim,7.6568,122.4701,43646
Southington,41.605,-72.8802,43781
Şān al Ḩajar al Qiblīyah,30.9769,31.88,43157
Pagsanjan,14.2667,121.45,42164
Worksop,53.3042,-1.1244,41820
Ormond Beach,29.296,-81.1003,43759
Banisilan,7.5,124.7,43677
Sambava,-14.2662,50.1666,43465
Taniyama-chūō,31.5211,130.5176,42683
Takāb,36.4008,47.1131,43702
Erkelenz,51.08,6.3156,43364
Zhangliangcun,37.1256,112.0664,43151
Salto de Pirapora,-23.6489,-47.5728,43574
Paraty,-23.2194,-44.7147,43680
Basoko,1.2333,23.6,43709
Cutler Bay,25.5765,-80.3356,43718
Of,40.945,40.2644,43499
Macenta,8.5504,-9.48,43102
Shinshiro,34.9,137.5,43620
Chefchaouene,35.1714,-5.2697,42786
Xihuachi,35.8092,108.0121,43338
Adrian,41.8994,-84.0446,43689
Nuevo México,20.75,-103.433,42246
Lota,-37.0944,-73.1563,43272
Otwock,52.1167,21.2667,42765
Goose Creek,32.9925,-80.0054,43665
Eṭ Ṭaiyiba,32.2667,35,43100
Concepcion,11.2,123.1,43159
Moorhead,46.8673,-96.7461,43652
Itaberaí,-16.02,-49.81,43622
Angoulême,45.65,0.16,41740
Westfield,40.0333,-86.1532,43649
Santa Cruz,32.675,-16.8309,43005
Çeşme,38.32,26.3053,43489
Ponte de Lima,41.7667,-8.5833,43498
Musina,-22.3381,30.0417,42678
Venray,51.5258,5.9747,43326
Birsk,55.4167,55.5333,43572
Noordwijk,52.2333,4.4333,42859
Quinte West,44.1833,-77.5667,43577
Wismar,53.8925,11.465,42550
Presidente Epitácio,-21.7633,-52.1156,43535
São Lourenço do Sul,-31.365,-51.9778,43540
Catende,-8.6669,-35.7169,43340
Bahía Honda,22.9064,-83.1639,43483
Istres,43.5151,4.9895,43133
Manchester,39.9651,-74.3738,43503
Zhangcun,38.1329,114.9421,42911
Tamworth,-31.0833,150.9167,42872
Denia,38.8444,0.1111,42827
Pedro Celestino Negrete,24.726,-102.984,43447
Heist-op-den-Berg,51.0758,4.7286,42950
Makinohara,34.74,138.2247,43061
Zharkent,44.1667,80.0067,43430
Jaro,11.1833,124.7833,43199
Sawākin,19.1,37.3333,43337
